3.174811   233
0.
999
  0.  5794.82045 -34444.2818
  0.00601202405  5590.75113
  0.0120240481  5392.63684
  0.0180360721  5200.37856
  0.0240480962  5013.87725
  0.0300601202  4833.03387
  0.0360721443  4657.7494
  0.0420841683  4487.92481
  0.0480961924  4323.46105
  0.0541082164  4164.2591
  0.0601202405  4010.21993
  0.0661322645  3861.2445
  0.0721442886  3717.23378
  0.0781563126  3578.08874
  0.0841683367  3443.71034
  0.0901803607  3313.99955
  0.0961923848  3188.85735
  0.102204409  3068.18469
  0.108216433  2951.88254
  0.114228457  2839.85188
  0.120240481  2731.99367
  0.126252505  2628.20887
  0.132264529  2528.39846
  0.138276553  2432.4634
  0.144288577  2340.30466
  0.150300601  2251.82321
  0.156312625  2166.92001
  0.162324649  2085.49603
  0.168336673  2007.45224
  0.174348697  1932.68961
  0.180360721  1861.1091
  0.186372745  1792.61168
  0.19238477  1727.09832
  0.198396794  1664.46999
  0.204408818  1604.62765
  0.210420842  1547.47227
  0.216432866  1492.90482
  0.22244489  1440.82627
  0.228456914  1391.13757
  0.234468938  1343.73971
  0.240480962  1298.53365
  0.246492986  1255.42035
  0.25250501  1214.30079
  0.258517034  1175.07593
  0.264529058  1137.64673
  0.270541082  1101.91417
  0.276553106  1067.77921
  0.28256513  1035.14282
  0.288577154  1003.90597
  0.294589178  973.969629
  0.300601202  945.234765
  0.306613226  917.613515
  0.312625251  891.051165
  0.318637275  865.499131
  0.324649299  840.908829
  0.330661323  817.231674
  0.336673347  794.419082
  0.342685371  772.422468
  0.348697395  751.193249
  0.354709419  730.684564
  0.360721443  710.862998
  0.366733467  691.701451
  0.372745491  673.172859
  0.378757515  655.250157
  0.384769539  637.906282
  0.390781563  621.11417
  0.396793587  604.846756
  0.402805611  589.077164
  0.408817635  573.783605
  0.414829659  558.949836
  0.420841683  544.559899
  0.426853707  530.597832
  0.432865731  517.047674
  0.438877756  503.893464
  0.44488978  491.119244
  0.450901804  478.709053
  0.456913828  466.6482
  0.462925852  454.925244
  0.468937876  443.529257
  0.4749499  432.449315
  0.480961924  421.67449
  0.486973948  411.193857
  0.492985972  400.996489
  0.498997996  391.071461
  0.50501002  381.408307
  0.511022044  371.999629
  0.517034068  362.839279
  0.523046092  353.921112
  0.529058116  345.238983
  0.53507014  336.786749
  0.541082164  328.558265
