 999
 -1.  0.418 -4.99
 -9.8898E-01  3.6296E-01
 -9.7796E-01  3.0786E-01
 -9.6693E-01  2.5274E-01
 -9.5591E-01  1.9764E-01
 -9.4489E-01  1.4261E-01
 -9.3387E-01  8.7685E-02
 -9.2285E-01  3.2904E-02
 -9.1182E-01 -2.1690E-02
 -9.0080E-01 -7.6056E-02
 -8.8978E-01 -1.3015E-01
 -8.7876E-01 -1.8393E-01
 -8.6774E-01 -2.3733E-01
 -8.5671E-01 -2.9030E-01
 -8.4569E-01 -3.4278E-01
 -8.3467E-01 -3.9473E-01
 -8.2365E-01 -4.4608E-01
 -8.1263E-01 -4.9678E-01
 -8.0160E-01 -5.4679E-01
 -7.9058E-01 -5.9604E-01
 -7.7956E-01 -6.4448E-01
 -7.6854E-01 -6.9208E-01
 -7.5752E-01 -7.3877E-01
 -7.4649E-01 -7.8452E-01
 -7.3547E-01 -8.2927E-01
 -7.2445E-01 -8.7299E-01
 -7.1343E-01 -9.1561E-01
 -7.0240E-01 -9.5710E-01
 -6.9138E-01 -9.9741E-01
 -6.8036E-01 -1.0365E+00
 -6.6934E-01 -1.0743E+00
 -6.5832E-01 -1.1109E+00
 -6.4729E-01 -1.1460E+00
 -6.3627E-01 -1.1799E+00
 -6.2525E-01 -1.2123E+00
 -6.1423E-01 -1.2432E+00
 -6.0321E-01 -1.2727E+00
 -5.9218E-01 -1.3007E+00
 -5.8116E-01 -1.3271E+00
 -5.7014E-01 -1.3521E+00
 -5.5912E-01 -1.3756E+00
 -5.4810E-01 -1.3976E+00
 -5.3707E-01 -1.4183E+00
 -5.2605E-01 -1.4376E+00
 -5.1503E-01 -1.4556E+00
 -5.0401E-01 -1.4723E+00
 -4.9299E-01 -1.4876E+00
 -4.8196E-01 -1.5018E+00
 -4.7094E-01 -1.5147E+00
 -4.5992E-01 -1.5264E+00
 -4.4890E-01 -1.5369E+00
 -4.3788E-01 -1.5462E+00
 -4.2685E-01 -1.5545E+00
 -4.1583E-01 -1.5616E+00
 -4.0481E-01 -1.5677E+00
 -3.9379E-01 -1.5727E+00
 -3.8277E-01 -1.5767E+00
 -3.7174E-01 -1.5798E+00
 -3.6072E-01 -1.5821E+00
 -3.4970E-01 -1.5836E+00
 -3.3868E-01 -1.5844E+00
 -3.2766E-01 -1.5846E+00
 -3.1663E-01 -1.5843E+00
 -3.0561E-01 -1.5835E+00
 -2.9459E-01 -1.5824E+00
 -2.8357E-01 -1.5809E+00
 -2.7255E-01 -1.5792E+00
 -2.6152E-01 -1.5773E+00
 -2.5050E-01 -1.5753E+00
 -2.3948E-01 -1.5732E+00
 -2.2846E-01 -1.5711E+00
 -2.1743E-01 -1.5690E+00
 -2.0641E-01 -1.5671E+00
 -1.9539E-01 -1.5653E+00
 -1.8437E-01 -1.5637E+00
 -1.7335E-01 -1.5624E+00
 -1.6232E-01 -1.5615E+00
 -1.5130E-01 -1.5608E+00
 -1.4028E-01 -1.5606E+00
 -1.2926E-01 -1.5609E+00
 -1.1824E-01 -1.5616E+00
 -1.0721E-01 -1.5629E+00
 -9.6192E-02 -1.5647E+00
 -8.5170E-02 -1.5672E+00
 -7.4148E-02 -1.5704E+00
 -6.3126E-02 -1.5745E+00
 -5.2104E-02 -1.5794E+00
 -4.1082E-02 -1.5854E+00
 -3.0060E-02 -1.5925E+00
 -1.9038E-02 -1.6007E+00
 -8.0160E-03 -1.6102E+00
  3.0060E-03 -1.6211E+00
  1.4028E-02 -1.6334E+00
  2.5050E-02 -1.6471E+00
  3.6072E-02 -1.6623E+00
  4.7094E-02 -1.6789E+00
  5.8116E-02 -1.6969E+00
  6.9138E-02 -1.7162E+00
  8.0160E-02 -1.7370E+00
  9.1182E-02 -1.7592E+00
  1.0220E-01 -1.7828E+00
  1.1323E-01 -1.8078E+00
  1.2425E-01 -1.8342E+00
  1.3527E-01 -1.8621E+00
  1.4629E-01 -1.8915E+00
  1.5731E-01 -1.9224E+00
  1.6834E-01 -1.9548E+00
  1.7936E-01 -1.9889E+00
  1.9038E-01 -2.0245E+00
  2.0140E-01 -2.0618E+00
  2.1242E-01 -2.1008E+00
  2.2345E-01 -2.1414E+00
  2.3447E-01 -2.1837E+00
  2.4549E-01 -2.2276E+00
  2.5651E-01 -2.2731E+00
  2.6754E-01 -2.3202E+00
  2.7856E-01 -2.3689E+00
  2.8958E-01 -2.4191E+00
  3.0060E-01 -2.4709E+00
  3.1162E-01 -2.5242E+00
  3.2265E-01 -2.5789E+00
  3.3367E-01 -2.6351E+00
  3.4469E-01 -2.6927E+00
  3.5571E-01 -2.7516E+00
  3.6673E-01 -2.8119E+00
  3.7776E-01 -2.8733E+00
  3.8878E-01 -2.9360E+00
  3.9980E-01 -2.9998E+00
  4.1082E-01 -3.0648E+00
  4.2184E-01 -3.1308E+00
  4.3287E-01 -3.1978E+00
  4.4389E-01 -3.2657E+00
  4.5491E-01 -3.3345E+00
  4.6593E-01 -3.4041E+00
  4.7695E-01 -3.4745E+00
  4.8798E-01 -3.5457E+00
  4.9900E-01 -3.6174E+00
  5.1002E-01 -3.6898E+00
  5.2104E-01 -3.7627E+00
  5.3206E-01 -3.8360E+00
  5.4309E-01 -3.9096E+00
  5.5411E-01 -3.9835E+00
  5.6513E-01 -4.0576E+00
  5.7615E-01 -4.1317E+00
  5.8717E-01 -4.2059E+00
  5.9820E-01 -4.2799E+00
  6.0922E-01 -4.3537E+00
  6.2024E-01 -4.4273E+00
  6.3126E-01 -4.5005E+00
  6.4228E-01 -4.5733E+00
  6.5331E-01 -4.6454E+00
  6.6433E-01 -4.7170E+00
  6.7535E-01 -4.7878E+00
  6.8637E-01 -4.8578E+00
  6.9739E-01 -4.9268E+00
  7.0842E-01 -4.9949E+00
  7.1944E-01 -5.0618E+00
  7.3046E-01 -5.1277E+00
  7.4148E-01 -5.1923E+00
  7.5251E-01 -5.2557E+00
  7.6353E-01 -5.3177E+00
  7.7455E-01 -5.3784E+00
  7.8557E-01 -5.4377E+00
  7.9659E-01 -5.4955E+00
  8.0762E-01 -5.5517E+00
  8.1864E-01 -5.6063E+00
  8.2966E-01 -5.6593E+00
  8.4068E-01 -5.7106E+00
  8.5170E-01 -5.7602E+00
  8.6273E-01 -5.8080E+00
  8.7375E-01 -5.8540E+00
  8.8477E-01 -5.8981E+00
  8.9579E-01 -5.9404E+00
  9.0681E-01 -5.9807E+00
  9.1784E-01 -6.0191E+00
  9.2886E-01 -6.0555E+00
  9.3988E-01 -6.0899E+00
  9.5090E-01 -6.1224E+00
  9.6192E-01 -6.1529E+00
  9.7295E-01 -6.1814E+00
  9.8397E-01 -6.2079E+00
  9.9499E-01 -6.2325E+00
  1.0060E+00 -6.2551E+00
  1.0170E+00 -6.2756E+00
  1.0281E+00 -6.2942E+00
  1.0391E+00 -6.3108E+00
  1.0501E+00 -6.3254E+00
  1.0611E+00 -6.3381E+00
  1.0721E+00 -6.3488E+00
  1.0832E+00 -6.3575E+00
  1.0942E+00 -6.3642E+00
  1.1052E+00 -6.3690E+00
  1.1162E+00 -6.3719E+00
  1.1273E+00 -6.3728E+00
  1.1383E+00 -6.3719E+00
  1.1493E+00 -6.3692E+00
  1.1603E+00 -6.3646E+00
  1.1713E+00 -6.3583E+00
  1.1824E+00 -6.3503E+00
  1.1934E+00 -6.3406E+00
  1.2044E+00 -6.3293E+00
  1.2154E+00 -6.3163E+00
  1.2265E+00 -6.3017E+00
  1.2375E+00 -6.2855E+00
  1.2485E+00 -6.2678E+00
  1.2595E+00 -6.2486E+00
  1.2705E+00 -6.2278E+00
  1.2816E+00 -6.2055E+00
  1.2926E+00 -6.1818E+00
  1.3036E+00 -6.1566E+00
  1.3146E+00 -6.1300E+00
  1.3257E+00 -6.1020E+00
  1.3367E+00 -6.0726E+00
  1.3477E+00 -6.0420E+00
  1.3587E+00 -6.0100E+00
  1.3697E+00 -5.9769E+00
  1.3808E+00 -5.9426E+00
  1.3918E+00 -5.9071E+00
  1.4028E+00 -5.8706E+00
  1.4138E+00 -5.8330E+00
  1.4248E+00 -5.7944E+00
  1.4359E+00 -5.7547E+00
  1.4469E+00 -5.7140E+00
  1.4579E+00 -5.6724E+00
  1.4689E+00 -5.6299E+00
  1.4800E+00 -5.5864E+00
  1.4910E+00 -5.5420E+00
  1.5020E+00 -5.4967E+00
  1.5130E+00 -5.4506E+00
  1.5240E+00 -5.4036E+00
  1.5351E+00 -5.3559E+00
  1.5461E+00 -5.3074E+00
  1.5571E+00 -5.2583E+00
  1.5681E+00 -5.2084E+00
  1.5792E+00 -5.1580E+00
  1.5902E+00 -5.1069E+00
  1.6012E+00 -5.0553E+00
  1.6122E+00 -5.0032E+00
  1.6232E+00 -4.9507E+00
  1.6343E+00 -4.8976E+00
  1.6453E+00 -4.8441E+00
  1.6563E+00 -4.7902E+00
  1.6673E+00 -4.7359E+00
  1.6784E+00 -4.6813E+00
  1.6894E+00 -4.6263E+00
  1.7004E+00 -4.5710E+00
  1.7114E+00 -4.5154E+00
  1.7224E+00 -4.4595E+00
  1.7335E+00 -4.4033E+00
  1.7445E+00 -4.3469E+00
  1.7555E+00 -4.2902E+00
  1.7665E+00 -4.2332E+00
  1.7776E+00 -4.1761E+00
  1.7886E+00 -4.1187E+00
  1.7996E+00 -4.0611E+00
  1.8106E+00 -4.0033E+00
  1.8216E+00 -3.9454E+00
  1.8327E+00 -3.8873E+00
  1.8437E+00 -3.8292E+00
  1.8547E+00 -3.7710E+00
  1.8657E+00 -3.7129E+00
  1.8768E+00 -3.6549E+00
  1.8878E+00 -3.5970E+00
  1.8988E+00 -3.5393E+00
  1.9098E+00 -3.4818E+00
  1.9208E+00 -3.4245E+00
  1.9319E+00 -3.3675E+00
  1.9429E+00 -3.3108E+00
  1.9539E+00 -3.2544E+00
  1.9649E+00 -3.1983E+00
  1.9760E+00 -3.1425E+00
  1.9870E+00 -3.0870E+00
  1.9980E+00 -3.0320E+00
  2.0090E+00 -2.9773E+00
  2.0200E+00 -2.9230E+00
  2.0311E+00 -2.8691E+00
  2.0421E+00 -2.8157E+00
  2.0531E+00 -2.7628E+00
  2.0641E+00 -2.7103E+00
  2.0752E+00 -2.6583E+00
  2.0862E+00 -2.6068E+00
  2.0972E+00 -2.5559E+00
  2.1082E+00 -2.5055E+00
  2.1192E+00 -2.4557E+00
  2.1303E+00 -2.4064E+00
  2.1413E+00 -2.3578E+00
  2.1523E+00 -2.3097E+00
  2.1633E+00 -2.2623E+00
  2.1743E+00 -2.2155E+00
  2.1854E+00 -2.1693E+00
  2.1964E+00 -2.1238E+00
  2.2074E+00 -2.0789E+00
