16 12
0.250	0.750	976.774
0.250	0.900	743.234
0.250	1.050	569.601
0.250	1.11334	509.270
0.250	1.200	436.688
0.250	1.350	333.768
0.250	1.500	253.834
0.250	1.650	191.504
0.250	1.800	142.851
0.250	1.950	105.251
0.250	2.100	76.648
0.250	2.250	55.182
0.500	0.750	528.511
0.500	0.900	423.428
0.500	1.050	340.497
0.500	1.11334	310.143
0.500	1.200	272.411
0.500	1.350	215.920
0.500	1.500	168.535
0.500	1.650	128.903
0.500	1.800	96.402
0.500	1.950	70.490
0.500	2.100	50.466
0.500	2.250	35.440
0.750	0.750	266.134
0.750	0.900	211.898
0.750	1.050	171.953
0.750	1.11334	157.205
0.750	1.200	138.464
0.750	1.350	109.332
0.750	1.500	84.364
0.750	1.650	63.701
0.750	1.800	47.128
0.750	1.950	34.169
0.750	2.100	24.236
0.750	2.250	16.712
1.000	0.750	118.365
1.000	0.900	85.626
1.000	1.050	66.629
1.000	1.11334	60.423
1.000	1.200	53.005
1.000	1.350	42.228
1.000	1.500	33.172
1.000	1.650	25.395
1.000	1.800	18.888
1.000	1.950	13.592
1.000	2.100	9.344
1.000	2.250	5.975
1.250	0.750	59.468
1.250	0.900	34.165
1.250	1.050	23.350
1.250	1.11334	20.557
1.250	1.200	17.639
1.250	1.350	14.045
1.250	1.500	11.355
1.250	1.650	9.020
1.250	1.800	6.836
1.250	1.950	4.837
1.250	2.100	3.109
1.250	2.250	1.688
1.500	0.750	39.962
1.500	0.900	16.786
1.500	1.050	8.409
1.500	1.11334	6.652
1.500	1.200	5.116
1.500	1.350	3.774
1.500	1.500	3.165
1.500	1.650	2.789
1.500	1.800	2.456
1.500	1.950	2.091
1.500	2.100	1.696
1.500	2.250	1.312
1.750	0.750	31.818
1.750	0.900	9.851
1.750	1.050	2.794
1.750	1.11334	1.577
1.750	1.200	0.746
1.750	1.350	0.523
1.750	1.500	0.895
1.750	1.650	1.391
1.750	1.800	1.849
1.750	1.950	2.215
1.750	2.100	2.476
1.750	2.250	2.623
2.000	0.750	28.530
2.000	0.900	7.221
2.000	1.050	0.950
2.000	1.11334	0.061
2.000	1.200	-0.352
2.000	1.350	0.070
2.000	1.500	0.985
2.000	1.650	1.935
2.000	1.800	2.771
2.000	1.950	3.453
2.000	2.100	3.987
2.000	2.250	4.393
2.250	0.750	27.266
2.250	0.900	6.296
2.250	1.050	0.484
2.250	1.11334	-0.200
2.250	1.200	-0.344
2.250	1.350	0.487
2.250	1.500	1.736
2.250	1.650	2.963
2.250	1.800	4.026
2.250	1.950	4.891
2.250	2.100	5.575
2.250	2.250	6.112
2.500	0.750	26.741
2.500	0.900	5.951
2.500	1.050	0.431
2.500	1.11334	-0.114
2.500	1.200	-0.070
2.500	1.350	1.052
2.500	1.500	2.542
2.500	1.650	3.957
2.500	1.800	5.173
2.500	1.950	6.167
2.500	2.100	6.961
2.500	2.250	7.590
2.750	0.750	26.465
2.750	0.900	5.777
2.750	1.050	0.441
2.750	1.11334	-0.006
2.750	1.200	0.178
2.750	1.350	1.527
2.750	1.500	3.201
2.750	1.650	4.772
2.750	1.800	6.110
2.750	1.950	7.203
2.750	2.100	8.083
2.750	2.250	8.786
3.000	0.750	26.306
3.000	0.900	5.661
3.000	1.050	0.422
3.000	1.11334	0.041
3.000	1.200	0.326
3.000	1.350	1.851
3.000	1.500	3.687
3.000	1.650	5.388
3.000	1.800	6.828
3.000	1.950	8.006
3.000	2.100	8.958
3.000	2.250	9.720
3.250	0.750	26.200
3.250	0.900	5.577
3.250	1.050	0.387
3.250	1.11334	0.043
3.250	1.200	0.389
3.250	1.350	2.041
3.250	1.500	4.010
3.250	1.650	5.819
3.250	1.800	7.349
3.250	1.950	8.601
3.250	2.100	9.614
3.250	2.250	10.427
3.500	0.750	26.132
3.500	0.900	5.519
3.500	1.050	0.353
3.500	1.11334	0.025
3.500	1.200	0.405
3.500	1.350	2.141
3.500	1.500	4.211
3.500	1.650	6.100
3.500	1.800	7.701
3.500	1.950	9.018
3.500	2.100	10.083
3.500	2.250	10.941
3.750	0.750	26.095
3.750	0.900	5.483
3.750	1.050	0.327
3.750	1.11334	0.006
3.750	1.200	0.406
3.750	1.350	2.198
3.750	1.500	4.322
3.750	1.650	6.274
3.750	1.800	7.929
3.750	1.950	9.293
3.750	2.100	10.403
3.750	2.250	11.296
4.000	0.750	26.069
4.000	0.900	5.461
4.000	1.050	0.310
4.000	1.11334	-0.007
4.000	1.200	0.403
4.000	1.350	2.230
4.000	1.500	4.395
4.000	1.650	6.366
4.000	1.800	8.061
4.000	1.950	9.462
4.000	2.100	10.607
4.000	2.250	11.529
