16 12
0.250	0.750	42.641
0.250	0.900	21.083
0.250	1.050	14.602
0.250	1.11334	13.753
0.250	1.200	13.549
0.250	1.350	14.640
0.250	1.500	16.308
0.250	1.650	17.785
0.250	1.800	18.954
0.250	1.950	19.950
0.250	2.100	20.793
0.250	2.250	21.397
0.500	0.750	35.733
0.500	0.900	13.514
0.500	1.050	6.126
0.500	1.11334	4.840
0.500	1.200	4.014
0.500	1.350	4.053
0.500	1.500	4.881
0.500	1.650	5.842
0.500	1.800	6.681
0.500	1.950	7.402
0.500	2.100	8.084
0.500	2.250	8.764
0.750	0.750	32.614
0.750	0.900	10.517
0.750	1.050	3.025
0.750	1.11334	1.624
0.750	1.200	0.587
0.750	1.350	0.190
0.750	1.500	0.612
0.750	1.650	1.304
0.750	1.800	2.019
0.750	1.950	2.668
0.750	2.100	3.272
0.750	2.250	3.891
1.000	0.750	30.609
1.000	0.900	8.836
1.000	1.050	1.665
1.000	1.11334	0.354
1.000	1.200	-0.615
1.000	1.350	-1.039
1.000	1.500	-0.748
1.000	1.650	-0.197
1.000	1.800	0.439
1.000	1.950	1.073
1.000	2.100	1.679
1.000	2.250	2.276
1.250	0.750	29.232
1.250	0.900	7.829
1.250	1.050	1.094
1.250	1.11334	-0.054
1.250	1.200	-0.844
1.250	1.350	-1.090
1.250	1.500	-0.770
1.250	1.650	-0.276
1.250	1.800	0.271
1.250	1.950	0.832
1.250	2.100	1.393
1.250	2.250	1.950
1.500	0.750	28.244
1.500	0.900	7.146
1.500	1.050	0.852
1.500	1.11334	-0.111
1.500	1.200	-0.670
1.500	1.350	-0.614
1.500	1.500	-0.131
1.500	1.650	0.404
1.500	1.800	0.909
1.500	1.950	1.380
1.500	2.100	1.832
1.500	2.250	2.272
1.750	0.750	27.552
1.750	0.900	6.674
1.750	1.050	0.755
1.750	1.11334	-0.035
1.750	1.200	-0.366
1.750	1.350	0.032
1.750	1.500	0.758
1.750	1.650	1.428
1.750	1.800	1.972
1.750	1.950	2.407
1.750	2.100	2.761
1.750	2.250	3.072
2.000	0.750	27.078
2.000	0.900	6.348
2.000	1.050	0.718
2.000	1.11334	0.075
2.000	1.200	-0.052
2.000	1.350	0.677
2.000	1.500	1.678
2.000	1.650	2.541
2.000	1.800	3.197
2.000	1.950	3.667
2.000	2.100	3.996
2.000	2.250	4.227
2.250	0.750	26.762
2.250	0.900	6.109
2.250	1.050	0.688
2.250	1.11334	0.163
2.250	1.200	0.204
2.250	1.350	1.228
2.250	1.500	2.498
2.250	1.650	3.583
2.250	1.800	4.401
2.250	1.950	4.966
2.250	2.100	5.338
2.250	2.250	5.560
2.500	0.750	26.549
2.500	0.900	5.934
2.500	1.050	0.645
2.500	1.11334	0.204
2.500	1.200	0.376
2.500	1.350	1.643
2.500	1.500	3.150
2.500	1.650	4.453
2.500	1.800	5.452
2.500	1.950	6.158
2.500	2.100	6.626
2.500	2.250	6.904
2.750	0.750	26.398
2.750	0.900	5.798
2.750	1.050	0.583
2.750	1.11334	0.197
2.750	1.200	0.465
2.750	1.350	1.921
2.750	1.500	3.624
2.750	1.650	5.118
2.750	1.800	6.294
2.750	1.950	7.157
2.750	2.100	7.753
2.750	2.250	8.130
3.000	0.750	26.280
3.000	0.900	5.682
3.000	1.050	0.507
3.000	1.11334	0.157
3.000	1.200	0.487
3.000	1.350	2.083
3.000	1.500	3.942
3.000	1.650	5.593
3.000	1.800	6.925
3.000	1.950	7.934
3.000	2.100	8.666
3.000	2.250	9.160
3.250	0.750	26.195
3.250	0.900	5.595
3.250	1.050	0.437
3.250	1.11334	0.106
3.250	1.200	0.471
3.250	1.350	2.160
3.250	1.500	4.134
3.250	1.650	5.909
3.250	1.800	7.367
3.250	1.950	8.503
3.250	2.100	9.358
3.250	2.250	9.969
3.500	0.750	26.135
3.500	0.900	5.533
3.500	1.050	0.381
3.500	1.11334	0.058
3.500	1.200	0.445
3.500	1.350	2.193
3.500	1.500	4.247
3.500	1.650	6.111
3.500	1.800	7.665
3.500	1.950	8.901
3.500	2.100	9.857
3.500	2.250	10.569
3.750	0.750	26.093
3.750	0.900	5.487
3.750	1.050	0.341
3.750	1.11334	0.022
3.750	1.200	0.422
3.750	1.350	2.212
3.750	1.500	4.319
3.750	1.650	6.244
3.750	1.800	7.865
3.750	1.950	9.176
3.750	2.100	10.211
3.750	2.250	11.002
4.000	0.750	26.069
4.000	0.900	5.463
4.000	1.050	0.318
4.000	1.11334	0.001
4.000	1.200	0.409
4.000	1.350	2.229
4.000	1.500	4.371
4.000	1.650	6.333
4.000	1.800	8.002
4.000	1.950	9.365
4.000	2.100	10.455
4.000	2.250	11.307
