16 12
0.250	0.750	56.770
0.250	0.900	37.243
0.250	1.050	33.013
0.250	1.11334	33.139
0.250	1.200	34.256
0.250	1.350	37.358
0.250	1.500	40.429
0.250	1.650	43.201
0.250	1.800	45.767
0.250	1.950	47.899
0.250	2.100	49.271
0.250	2.250	49.606
0.500	0.750	49.515
0.500	0.900	29.125
0.500	1.050	23.723
0.500	1.11334	23.287
0.500	1.200	23.607
0.500	1.350	25.390
0.500	1.500	27.296
0.500	1.650	28.730
0.500	1.800	29.904
0.500	1.950	30.834
0.500	2.100	31.367
0.500	2.250	31.332
0.750	0.750	42.081
0.750	0.900	20.966
0.750	1.050	14.621
0.750	1.11334	13.715
0.750	1.200	13.341
0.750	1.350	13.923
0.750	1.500	14.824
0.750	1.650	15.314
0.750	1.800	15.434
0.750	1.950	15.411
0.750	2.100	15.271
0.750	2.250	14.953
1.000	0.750	35.863
1.000	0.900	14.470
1.000	1.050	7.730
1.000	1.11334	6.609
1.000	1.200	5.895
1.000	1.350	5.849
1.000	1.500	6.274
1.000	1.650	6.515
1.000	1.800	6.382
1.000	1.950	6.033
1.000	2.100	5.631
1.000	2.250	5.207
1.250	0.750	31.487
1.250	0.900	10.142
1.250	1.050	3.471
1.250	1.11334	2.350
1.250	1.200	1.597
1.250	1.350	1.390
1.250	1.500	1.668
1.250	1.650	1.937
1.250	1.800	1.997
1.250	1.950	1.812
1.250	2.100	1.488
1.250	2.250	1.125
1.500	0.750	29.005
1.500	0.900	7.829
1.500	1.050	1.452
1.500	1.11334	0.452
1.500	1.200	-0.158
1.500	1.350	-0.194
1.500	1.500	0.178
1.500	1.650	0.552
1.500	1.800	0.804
1.500	1.950	0.893
1.500	2.100	0.832
1.500	2.250	0.675
1.750	0.750	27.748
1.750	0.900	6.782
1.750	1.050	0.755
1.750	1.11334	-0.082
1.750	1.200	-0.475
1.750	1.350	-0.175
1.750	1.500	0.467
1.750	1.650	1.050
1.750	1.800	1.492
1.750	1.950	1.789
1.750	2.100	1.964
1.750	2.250	2.036
2.000	0.750	27.119
2.000	0.900	6.323
2.000	1.050	0.611
2.000	1.11334	-0.072
2.000	1.200	-0.250
2.000	1.350	0.411
2.000	1.500	1.377
2.000	1.650	2.238
2.000	1.800	2.909
2.000	1.950	3.404
2.000	2.100	3.754
2.000	2.250	4.000
2.250	0.750	26.775
2.250	0.900	6.081
2.250	1.050	0.612
2.250	1.11334	0.059
2.250	1.200	0.064
2.250	1.350	1.046
2.250	1.500	2.315
2.250	1.650	3.442
2.250	1.800	4.348
2.250	1.950	5.039
2.250	2.100	5.562
2.250	2.250	5.951
2.500	0.750	26.550
2.500	0.900	5.910
2.500	1.050	0.600
2.500	1.11334	0.148
2.500	1.200	0.301
2.500	1.350	1.548
2.500	1.500	3.069
2.500	1.650	4.430
2.500	1.800	5.540
2.500	1.950	6.409
2.500	2.100	7.085
2.500	2.250	7.604
2.750	0.750	26.383
2.750	0.900	5.769
2.750	1.050	0.546
2.750	1.11334	0.160
2.750	1.200	0.426
2.750	1.350	1.883
2.750	1.500	3.614
2.750	1.650	5.163
2.750	1.800	6.442
2.750	1.950	7.458
2.750	2.100	8.260
2.750	2.250	8.888
3.000	0.750	26.261
3.000	0.900	5.652
3.000	1.050	0.474
3.000	1.11334	0.126
3.000	1.200	0.462
3.000	1.350	2.078
3.000	1.500	3.970
3.000	1.650	5.672
3.000	1.800	7.088
3.000	1.950	8.223
3.000	2.100	9.128
3.000	2.250	9.842
3.250	0.750	26.172
3.250	0.900	5.566
3.250	1.050	0.408
3.250	1.11334	0.082
3.250	1.200	0.455
3.250	1.350	2.177
3.250	1.500	4.187
3.250	1.650	6.004
3.250	1.800	7.528
3.250	1.950	8.759
3.250	2.100	9.747
3.250	2.250	10.530
3.500	0.750	26.113
3.500	0.900	5.510
3.500	1.050	0.360
3.500	1.11334	0.041
3.500	1.200	0.437
3.500	1.350	2.225
3.500	1.500	4.312
3.500	1.650	6.209
3.500	1.800	7.813
3.500	1.950	9.120
3.500	2.100	10.174
3.500	2.250	11.016
3.750	0.750	26.080
3.750	0.900	5.474
3.750	1.050	0.329
3.750	1.11334	0.011
3.750	1.200	0.420
3.750	1.350	2.248
3.750	1.500	4.382
3.750	1.650	6.330
3.750	1.800	7.990
3.750	1.950	9.353
3.750	2.100	10.462
3.750	2.250	11.345
4.000	0.750	26.058
4.000	0.900	5.452
4.000	1.050	0.309
4.000	1.11334	-0.005
4.000	1.200	0.408
4.000	1.350	2.262
4.000	1.500	4.423
4.000	1.650	6.407
4.000	1.800	8.100
4.000	1.950	9.499
4.000	2.100	10.643
4.000	2.250	11.560
