16 12
0.250	0.750	1419.617
0.250	0.900	1046.761
0.250	1.050	780.923
0.250	1.11334	692.070
0.250	1.200	587.729
0.250	1.350	444.091
0.250	1.500	335.557
0.250	1.650	253.161
0.250	1.800	190.822
0.250	1.950	143.549
0.250	2.100	107.414
0.250	2.250	79.623
0.500	0.750	891.018
0.500	0.900	800.652
0.500	1.050	692.340
0.500	1.11334	643.964
0.500	1.200	578.164
0.500	1.350	470.966
0.500	1.500	377.284
0.500	1.650	298.973
0.500	1.800	235.404
0.500	1.950	184.650
0.500	2.100	144.161
0.500	2.250	111.436
0.750	0.750	415.357
0.750	0.900	399.850
0.750	1.050	387.892
0.750	1.11334	380.911
0.750	1.200	368.761
0.750	1.350	340.697
0.750	1.500	305.624
0.750	1.650	266.947
0.750	1.800	228.039
0.750	1.950	191.421
0.750	2.100	158.489
0.750	2.250	129.552
1.000	0.750	191.639
1.000	0.900	181.319
1.000	1.050	182.774
1.000	1.11334	183.934
1.000	1.200	185.100
1.000	1.350	184.903
1.000	1.500	181.020
1.000	1.650	173.268
1.000	1.800	162.066
1.000	1.950	148.217
1.000	2.100	132.692
1.000	2.250	116.342
1.250	0.750	90.150
1.250	0.900	75.871
1.250	1.050	76.284
1.250	1.11334	78.062
1.250	1.200	81.055
1.250	1.350	86.366
1.250	1.500	90.405
1.250	1.650	92.394
1.250	1.800	92.252
1.250	1.950	90.109
1.250	2.100	86.100
1.250	2.250	80.394
1.500	0.750	49.186
1.500	0.900	30.378
1.500	1.050	26.609
1.500	1.11334	26.817
1.500	1.200	27.970
1.500	1.350	31.198
1.500	1.500	34.873
1.500	1.650	38.264
1.500	1.800	40.955
1.500	1.950	42.669
1.500	2.100	43.312
1.500	2.250	42.904
1.750	0.750	34.754
1.750	0.900	14.520
1.750	1.050	9.172
1.750	1.11334	8.643
1.750	1.200	8.721
1.750	1.350	10.001
1.750	1.500	11.832
1.750	1.650	13.752
1.750	1.800	15.569
1.750	1.950	17.160
1.750	2.100	18.432
1.750	2.250	19.303
2.000	0.750	29.056
2.000	0.900	8.545
2.000	1.050	3.009
2.000	1.11334	2.393
2.000	1.200	2.315
2.000	1.350	3.201
2.000	1.500	4.473
2.000	1.650	5.729
2.000	1.800	6.868
2.000	1.950	7.872
2.000	2.100	8.738
2.000	2.250	9.454
2.250	0.750	26.932
2.250	0.900	6.338
2.250	1.050	0.872
2.250	1.11334	0.305
2.250	1.200	0.288
2.250	1.350	1.234
2.250	1.500	2.475
2.250	1.650	3.598
2.250	1.800	4.526
2.250	1.950	5.274
2.250	2.100	5.878
2.250	2.250	6.366
2.500	0.750	26.281
2.500	0.900	5.676
2.500	1.050	0.323
2.500	1.11334	-0.169
2.500	1.200	-0.072
2.500	1.350	1.066
2.500	1.500	2.467
2.500	1.650	3.689
2.500	1.800	4.645
2.500	1.950	5.354
2.500	2.100	5.870
2.500	2.250	6.238
2.750	0.750	26.120
2.750	0.900	5.528
2.750	1.050	0.271
2.750	1.11334	-0.153
2.750	1.200	0.059
2.750	1.350	1.398
2.750	1.500	2.988
2.750	1.650	4.387
2.750	1.800	5.486
2.750	1.950	6.296
2.750	2.100	6.864
2.750	2.250	7.243
3.000	0.750	26.094
3.000	0.900	5.501
3.000	1.050	0.306
3.000	1.11334	-0.071
3.000	1.200	0.226
3.000	1.350	1.736
3.000	1.500	3.497
3.000	1.650	5.062
3.000	1.800	6.323
3.000	1.950	7.277
3.000	2.100	7.969
3.000	2.250	8.442
3.250	0.750	26.085
3.250	0.900	5.491
3.250	1.050	0.324
3.250	1.11334	-0.019
3.250	1.200	0.319
3.250	1.350	1.958
3.250	1.500	3.857
3.250	1.650	5.562
3.250	1.800	6.961
3.250	1.950	8.053
3.250	2.100	8.873
3.250	2.250	9.463
3.500	0.750	26.076
3.500	0.900	5.478
3.500	1.050	0.322
3.500	1.11334	-0.006
3.500	1.200	0.365
3.500	1.350	2.082
3.500	1.500	4.087
3.500	1.650	5.903
3.500	1.800	7.412
3.500	1.950	8.614
3.500	2.100	9.541
3.500	2.250	10.236
3.750	0.750	26.062
3.750	0.900	5.459
3.750	1.050	0.312
3.750	1.11334	-0.010
3.750	1.200	0.383
3.750	1.350	2.152
3.750	1.500	4.233
3.750	1.650	6.124
3.750	1.800	7.718
3.750	1.950	9.001
3.750	2.100	10.015
3.750	2.250	10.793
4.000	0.750	26.054
4.000	0.900	5.449
4.000	1.050	0.303
4.000	1.11334	-0.014
4.000	1.200	0.388
4.000	1.350	2.195
4.000	1.500	4.325
4.000	1.650	6.269
4.000	1.800	7.919
4.000	1.950	9.265
4.000	2.100	10.341
4.000	2.250	11.180
