16 12
0.250	0.750	976.683
0.250	0.900	743.203
0.250	1.050	569.777
0.250	1.11334	509.426
0.250	1.200	436.674
0.250	1.350	333.585
0.250	1.500	253.946
0.250	1.650	192.024
0.250	1.800	143.658
0.250	1.950	106.136
0.250	2.100	77.501
0.250	2.250	55.921
0.500	0.750	527.860
0.500	0.900	422.765
0.500	1.050	339.806
0.500	1.11334	309.453
0.500	1.200	271.750
0.500	1.350	215.432
0.500	1.500	168.404
0.500	1.650	129.265
0.500	1.800	97.200
0.500	1.950	71.543
0.500	2.100	51.598
0.500	2.250	36.496
0.750	0.750	265.598
0.750	0.900	211.272
0.750	1.050	171.295
0.750	1.11334	156.560
0.750	1.200	137.861
0.750	1.350	108.862
0.750	1.500	84.065
0.750	1.650	63.588
0.750	1.800	47.210
0.750	1.950	34.429
0.750	2.100	24.629
0.750	2.250	17.161
1.000	0.750	118.414
1.000	0.900	85.718
1.000	1.050	66.683
1.000	1.11334	60.433
1.000	1.200	52.942
1.000	1.350	42.021
1.000	1.500	32.854
1.000	1.650	25.080
1.000	1.800	18.650
1.000	1.950	13.461
1.000	2.100	9.327
1.000	2.250	6.059
1.250	0.750	59.553
1.250	0.900	34.227
1.250	1.050	23.368
1.250	1.11334	20.555
1.250	1.200	17.606
1.250	1.350	13.932
1.250	1.500	11.133
1.250	1.650	8.687
1.250	1.800	6.465
1.250	1.950	4.502
1.250	2.100	2.863
1.250	2.250	1.557
1.500	0.750	39.952
1.500	0.900	16.739
1.500	1.050	8.322
1.500	1.11334	6.543
1.500	1.200	4.974
1.500	1.350	3.574
1.500	1.500	2.902
1.500	1.650	2.468
1.500	1.800	2.091
1.500	1.950	1.715
1.500	2.100	1.357
1.500	2.250	1.059
1.750	0.750	31.816
1.750	0.900	9.806
1.750	1.050	2.696
1.750	1.11334	1.455
1.750	1.200	0.590
1.750	1.350	0.298
1.750	1.500	0.606
1.750	1.650	1.045
1.750	1.800	1.467
1.750	1.950	1.822
1.750	2.100	2.107
1.750	2.250	2.336
2.000	0.750	28.541
2.000	0.900	7.214
2.000	1.050	0.908
2.000	1.11334	0.003
2.000	1.200	-0.433
2.000	1.350	-0.066
2.000	1.500	0.781
2.000	1.650	1.663
2.000	1.800	2.449
2.000	1.950	3.112
2.000	2.100	3.664
2.000	2.250	4.124
2.250	0.750	27.278
2.250	0.900	6.303
2.250	1.050	0.483
2.250	1.11334	-0.209
2.250	1.200	-0.362
2.250	1.350	0.445
2.250	1.500	1.659
2.250	1.650	2.835
2.250	1.800	3.846
2.250	1.950	4.682
2.250	2.100	5.369
2.250	2.250	5.935
2.500	0.750	26.745
2.500	0.900	5.960
2.500	1.050	0.442
2.500	1.11334	-0.104
2.500	1.200	-0.062
2.500	1.350	1.055
2.500	1.500	2.536
2.500	1.650	3.934
2.500	1.800	5.123
2.500	1.950	6.095
2.500	2.100	6.884
2.500	2.250	7.523
2.750	0.750	26.472
2.750	0.900	5.786
2.750	1.050	0.451
2.750	1.11334	0.005
2.750	1.200	0.191
2.750	1.350	1.541
2.750	1.500	3.229
2.750	1.650	4.794
2.750	1.800	6.123
2.750	1.950	7.210
2.750	2.100	8.089
2.750	2.250	8.795
3.000	0.750	26.308
3.000	0.900	5.666
3.000	1.050	0.431
3.000	1.11334	0.050
3.000	1.200	0.336
3.000	1.350	1.862
3.000	1.500	3.715
3.000	1.650	5.416
3.000	1.800	6.857
3.000	1.950	8.034
3.000	2.100	8.990
3.000	2.250	9.757
3.250	0.750	26.200
3.250	0.900	5.578
3.250	1.050	0.392
3.250	1.11334	0.049
3.250	1.200	0.395
3.250	1.350	2.047
3.250	1.500	4.029
3.250	1.650	5.840
3.250	1.800	7.370
3.250	1.950	8.624
3.250	2.100	9.643
3.250	2.250	10.459
3.500	0.750	26.130
3.500	0.900	5.519
3.500	1.050	0.355
3.500	1.11334	0.028
3.500	1.200	0.409
3.500	1.350	2.151
3.500	1.500	4.221
3.500	1.650	6.111
3.500	1.800	7.714
3.500	1.950	9.032
3.500	2.100	10.101
3.500	2.250	10.961
3.750	0.750	26.090
3.750	0.900	5.480
3.750	1.050	0.328
3.750	1.11334	0.007
3.750	1.200	0.408
3.750	1.350	2.210
3.750	1.500	4.335
3.750	1.650	6.274
3.750	1.800	7.934
3.750	1.950	9.300
3.750	2.100	10.415
3.750	2.250	11.309
4.000	0.750	26.064
4.000	0.900	5.457
4.000	1.050	0.310
4.000	1.11334	-0.006
4.000	1.200	0.402
4.000	1.350	2.228
4.000	1.500	4.398
4.000	1.650	6.376
4.000	1.800	8.069
4.000	1.950	9.471
4.000	2.100	10.617
4.000	2.250	11.538
