 999
 -1.  10.59  50.518
  1.0220E-01  1.1900E+02
  1.1323E-01  1.1827E+02
  1.2425E-01  1.1747E+02
  1.3527E-01  1.1661E+02
  1.4629E-01  1.1569E+02
  1.5731E-01  1.1471E+02
  1.6834E-01  1.1366E+02
  1.7936E-01  1.1256E+02
  1.9038E-01  1.1141E+02
  2.0140E-01  1.1020E+02
  2.1242E-01  1.0894E+02
  2.2345E-01  1.0764E+02
  2.3447E-01  1.0628E+02
  2.4549E-01  1.0488E+02
  2.5651E-01  1.0344E+02
  2.6754E-01  1.0196E+02
  2.7856E-01  1.0044E+02
  2.8958E-01  9.8879E+01
  3.0060E-01  9.7288E+01
  3.1162E-01  9.5666E+01
  3.2265E-01  9.4014E+01
  3.3367E-01  9.2335E+01
  3.4469E-01  9.0630E+01
  3.5571E-01  8.8902E+01
  3.6673E-01  8.7152E+01
  3.7776E-01  8.5383E+01
  3.8878E-01  8.3596E+01
  3.9980E-01  8.1794E+01
  4.1082E-01  7.9979E+01
  4.2184E-01  7.8152E+01
  4.3287E-01  7.6316E+01
  4.4389E-01  7.4472E+01
  4.5491E-01  7.2624E+01
  4.6593E-01  7.0772E+01
  4.7695E-01  6.8918E+01
  4.8798E-01  6.7065E+01
  4.9900E-01  6.5215E+01
  5.1002E-01  6.3369E+01
  5.2104E-01  6.1530E+01
  5.3206E-01  5.9699E+01
  5.4309E-01  5.7878E+01
  5.5411E-01  5.6069E+01
  5.6513E-01  5.4274E+01
  5.7615E-01  5.2495E+01
  5.8717E-01  5.0733E+01
  5.9820E-01  4.8990E+01
  6.0922E-01  4.7269E+01
  6.2024E-01  4.5570E+01
  6.3126E-01  4.3894E+01
  6.4228E-01  4.2243E+01
  6.5331E-01  4.0619E+01
  6.6433E-01  3.9021E+01
  6.7535E-01  3.7452E+01
  6.8637E-01  3.5912E+01
  6.9739E-01  3.4403E+01
  7.0842E-01  3.2926E+01
  7.1944E-01  3.1481E+01
  7.3046E-01  3.0069E+01
  7.4148E-01  2.8690E+01
  7.5251E-01  2.7344E+01
  7.6353E-01  2.6032E+01
  7.7455E-01  2.4755E+01
  7.8557E-01  2.3512E+01
  7.9659E-01  2.2303E+01
  8.0762E-01  2.1130E+01
  8.1864E-01  1.9992E+01
  8.2966E-01  1.8889E+01
  8.4068E-01  1.7821E+01
  8.5170E-01  1.6787E+01
  8.6273E-01  1.5786E+01
  8.7375E-01  1.4820E+01
  8.8477E-01  1.3886E+01
  8.9579E-01  1.2986E+01
  9.0681E-01  1.2118E+01
  9.1784E-01  1.1283E+01
  9.2886E-01  1.0479E+01
  9.3988E-01  9.7054E+00
  9.5090E-01  8.9618E+00
  9.6192E-01  8.2474E+00
  9.7295E-01  7.5613E+00
  9.8397E-01  6.9029E+00
  9.9499E-01  6.2714E+00
  1.0060E+00  5.6660E+00
  1.0170E+00  5.0859E+00
  1.0281E+00  4.5305E+00
  1.0391E+00  3.9988E+00
  1.0501E+00  3.4901E+00
  1.0611E+00  3.0035E+00
  1.0721E+00  2.5384E+00
  1.0832E+00  2.0939E+00
  1.0942E+00  1.6692E+00
  1.1052E+00  1.2636E+00
  1.1162E+00  8.7619E-01
  1.1273E+00  5.0651E-01
  1.1383E+00  1.5389E-01
  1.1493E+00 -1.8231E-01
  1.1603E+00 -5.0270E-01
  1.1713E+00 -8.0793E-01
  1.1824E+00 -1.0986E+00
  1.1934E+00 -1.3754E+00
  1.2044E+00 -1.6388E+00
  1.2154E+00 -1.8895E+00
  1.2265E+00 -2.1279E+00
  1.2375E+00 -2.3542E+00
  1.2485E+00 -2.5690E+00
  1.2595E+00 -2.7726E+00
  1.2705E+00 -2.9655E+00
  1.2816E+00 -3.1479E+00
  1.2926E+00 -3.3204E+00
  1.3036E+00 -3.4833E+00
  1.3146E+00 -3.6369E+00
  1.3257E+00 -3.7816E+00
  1.3367E+00 -3.9176E+00
  1.3477E+00 -4.0452E+00
  1.3587E+00 -4.1647E+00
  1.3697E+00 -4.2763E+00
  1.3808E+00 -4.3805E+00
  1.3918E+00 -4.4773E+00
  1.4028E+00 -4.5672E+00
  1.4138E+00 -4.6504E+00
  1.4248E+00 -4.7270E+00
  1.4359E+00 -4.7973E+00
  1.4469E+00 -4.8614E+00
  1.4579E+00 -4.9196E+00
  1.4689E+00 -4.9719E+00
  1.4800E+00 -5.0187E+00
  1.4910E+00 -5.0601E+00
  1.5020E+00 -5.0962E+00
  1.5130E+00 -5.1273E+00
  1.5240E+00 -5.1535E+00
  1.5351E+00 -5.1751E+00
  1.5461E+00 -5.1921E+00
  1.5571E+00 -5.2049E+00
  1.5681E+00 -5.2135E+00
  1.5792E+00 -5.2182E+00
  1.5902E+00 -5.2192E+00
  1.6012E+00 -5.2165E+00
  1.6122E+00 -5.2105E+00
  1.6232E+00 -5.2012E+00
  1.6343E+00 -5.1888E+00
  1.6453E+00 -5.1733E+00
  1.6563E+00 -5.1549E+00
  1.6673E+00 -5.1338E+00
  1.6784E+00 -5.1100E+00
  1.6894E+00 -5.0837E+00
  1.7004E+00 -5.0549E+00
  1.7114E+00 -5.0239E+00
  1.7224E+00 -4.9907E+00
  1.7335E+00 -4.9554E+00
  1.7445E+00 -4.9181E+00
  1.7555E+00 -4.8789E+00
  1.7665E+00 -4.8380E+00
  1.7776E+00 -4.7954E+00
  1.7886E+00 -4.7513E+00
  1.7996E+00 -4.7057E+00
  1.8106E+00 -4.6587E+00
  1.8216E+00 -4.6105E+00
  1.8327E+00 -4.5610E+00
  1.8437E+00 -4.5104E+00
  1.8547E+00 -4.4587E+00
  1.8657E+00 -4.4059E+00
  1.8768E+00 -4.3522E+00
  1.8878E+00 -4.2976E+00
  1.8988E+00 -4.2421E+00
  1.9098E+00 -4.1859E+00
  1.9208E+00 -4.1289E+00
  1.9319E+00 -4.0713E+00
  1.9429E+00 -4.0131E+00
  1.9539E+00 -3.9543E+00
  1.9649E+00 -3.8951E+00
  1.9760E+00 -3.8354E+00
  1.9870E+00 -3.7754E+00
  1.9980E+00 -3.7150E+00
  2.0090E+00 -3.6544E+00
  2.0200E+00 -3.5936E+00
  2.0311E+00 -3.5326E+00
  2.0421E+00 -3.4715E+00
  2.0531E+00 -3.4105E+00
  2.0641E+00 -3.3494E+00
  2.0752E+00 -3.2885E+00
  2.0862E+00 -3.2277E+00
  2.0972E+00 -3.1671E+00
  2.1082E+00 -3.1068E+00
  2.1192E+00 -3.0469E+00
  2.1303E+00 -2.9873E+00
  2.1413E+00 -2.9282E+00
  2.1523E+00 -2.8696E+00
  2.1633E+00 -2.8116E+00
  2.1743E+00 -2.7542E+00
  2.1854E+00 -2.6974E+00
  2.1964E+00 -2.6415E+00
  2.2074E+00 -2.5863E+00
  2.2184E+00 -2.5321E+00
  2.2295E+00 -2.4787E+00
  2.2405E+00 -2.4264E+00
  2.2515E+00 -2.3751E+00
  2.2625E+00 -2.3248E+00
  2.2735E+00 -2.2757E+00
  2.2846E+00 -2.2276E+00
  2.2956E+00 -2.1806E+00
  2.3066E+00 -2.1346E+00
  2.3176E+00 -2.0895E+00
  2.3287E+00 -2.0455E+00
  2.3397E+00 -2.0024E+00
  2.3507E+00 -1.9603E+00
  2.3617E+00 -1.9191E+00
  2.3727E+00 -1.8788E+00
  2.3838E+00 -1.8393E+00
  2.3948E+00 -1.8008E+00
  2.4058E+00 -1.7631E+00
  2.4168E+00 -1.7262E+00
  2.4279E+00 -1.6901E+00
  2.4389E+00 -1.6548E+00
  2.4499E+00 -1.6203E+00
  2.4609E+00 -1.5866E+00
  2.4719E+00 -1.5535E+00
  2.4830E+00 -1.5212E+00
  2.4940E+00 -1.4896E+00
  2.5050E+00 -1.4586E+00
  2.5160E+00 -1.4283E+00
  2.5271E+00 -1.3986E+00
  2.5381E+00 -1.3696E+00
  2.5491E+00 -1.3412E+00
  2.5601E+00 -1.3134E+00
  2.5711E+00 -1.2862E+00
  2.5822E+00 -1.2596E+00
  2.5932E+00 -1.2335E+00
  2.6042E+00 -1.2080E+00
  2.6152E+00 -1.1830E+00
  2.6263E+00 -1.1585E+00
  2.6373E+00 -1.1346E+00
  2.6483E+00 -1.1112E+00
  2.6593E+00 -1.0882E+00
  2.6703E+00 -1.0657E+00
  2.6814E+00 -1.0437E+00
  2.6924E+00 -1.0222E+00
  2.7034E+00 -1.0010E+00
  2.7144E+00 -9.8034E-01
  2.7255E+00 -9.6004E-01
  2.7365E+00 -9.4015E-01
  2.7475E+00 -9.2063E-01
  2.7585E+00 -9.0149E-01
  2.7695E+00 -8.8272E-01
  2.7806E+00 -8.6430E-01
  2.7916E+00 -8.4625E-01
  2.8026E+00 -8.2855E-01
  2.8136E+00 -8.1120E-01
  2.8246E+00 -7.9420E-01
  2.8357E+00 -7.7755E-01
  2.8467E+00 -7.6123E-01
  2.8577E+00 -7.4526E-01
  2.8687E+00 -7.2962E-01
  2.8798E+00 -7.1431E-01
  2.8908E+00 -6.9933E-01
  2.9018E+00 -6.8467E-01
  2.9128E+00 -6.7033E-01
  2.9238E+00 -6.5632E-01
  2.9349E+00 -6.4261E-01
  2.9459E+00 -6.2922E-01
  2.9569E+00 -6.1613E-01
  2.9679E+00 -6.0335E-01
  2.9790E+00 -5.9087E-01
  2.9900E+00 -5.7868E-01
  3.0010E+00 -5.6679E-01
  3.0120E+00 -5.5519E-01
  3.0230E+00 -5.4387E-01
  3.0341E+00 -5.3283E-01
  3.0451E+00 -5.2205E-01
  3.0561E+00 -5.1154E-01
  3.0671E+00 -5.0129E-01
  3.0782E+00 -4.9129E-01
  3.0892E+00 -4.8153E-01
  3.1002E+00 -4.7200E-01
  3.1112E+00 -4.6270E-01
  3.1222E+00 -4.5363E-01
  3.1333E+00 -4.4477E-01
  3.1443E+00 -4.3612E-01
  3.1553E+00 -4.2768E-01
  3.1663E+00 -4.1943E-01
  3.1774E+00 -4.1136E-01
  3.1884E+00 -4.0348E-01
  3.1994E+00 -3.9578E-01
  3.2104E+00 -3.8824E-01
  3.2214E+00 -3.8087E-01
  3.2325E+00 -3.7365E-01
  3.2435E+00 -3.6658E-01
  3.2545E+00 -3.5965E-01
  3.2655E+00 -3.5286E-01
  3.2766E+00 -3.4620E-01
  3.2876E+00 -3.3968E-01
  3.2986E+00 -3.3328E-01
  3.3096E+00 -3.2700E-01
  3.3206E+00 -3.2085E-01
  3.3317E+00 -3.1482E-01
  3.3427E+00 -3.0890E-01
  3.3537E+00 -3.0310E-01
  3.3647E+00 -2.9740E-01
  3.3758E+00 -2.9182E-01
  3.3868E+00 -2.8634E-01
  3.3978E+00 -2.8096E-01
  3.4088E+00 -2.7568E-01
  3.4198E+00 -2.7050E-01
  3.4309E+00 -2.6541E-01
  3.4419E+00 -2.6041E-01
  3.4529E+00 -2.5549E-01
  3.4639E+00 -2.5067E-01
  3.4749E+00 -2.4592E-01
  3.4860E+00 -2.4125E-01
  3.4970E+00 -2.3666E-01
  3.5080E+00 -2.3214E-01
  3.5190E+00 -2.2769E-01
  3.5301E+00 -2.2332E-01
  3.5411E+00 -2.1902E-01
  3.5521E+00 -2.1480E-01
  3.5631E+00 -2.1065E-01
  3.5741E+00 -2.0658E-01
  3.5852E+00 -2.0259E-01
  3.5962E+00 -1.9867E-01
  3.6072E+00 -1.9483E-01
  3.6182E+00 -1.9108E-01
  3.6293E+00 -1.8740E-01
  3.6403E+00 -1.8381E-01
  3.6513E+00 -1.8029E-01
  3.6623E+00 -1.7687E-01
  3.6733E+00 -1.7352E-01
  3.6844E+00 -1.7026E-01
  3.6954E+00 -1.6708E-01
  3.7064E+00 -1.6400E-01
  3.7174E+00 -1.6099E-01
  3.7285E+00 -1.5808E-01
  3.7395E+00 -1.5525E-01
  3.7505E+00 -1.5252E-01
  3.7615E+00 -1.4987E-01
  3.7725E+00 -1.4731E-01
  3.7836E+00 -1.4484E-01
  3.7946E+00 -1.4245E-01
  3.8056E+00 -1.4013E-01
  3.8166E+00 -1.3789E-01
  3.8277E+00 -1.3573E-01
  3.8387E+00 -1.3364E-01
  3.8497E+00 -1.3161E-01
  3.8607E+00 -1.2966E-01
  3.8717E+00 -1.2776E-01
  3.8828E+00 -1.2592E-01
  3.8938E+00 -1.2415E-01
  3.9048E+00 -1.2242E-01
  3.9158E+00 -1.2075E-01
  3.9269E+00 -1.1913E-01
  3.9379E+00 -1.1755E-01
  3.9489E+00 -1.1602E-01
  3.9599E+00 -1.1452E-01
  3.9709E+00 -1.1307E-01
  3.9820E+00 -1.1165E-01
  3.9930E+00 -1.1027E-01
  4.0040E+00 -1.0891E-01
  4.0150E+00 -1.0758E-01
  4.0261E+00 -1.0628E-01
  4.0371E+00 -1.0501E-01
  4.0481E+00 -1.0376E-01
  4.0591E+00 -1.0254E-01
  4.0701E+00 -1.0134E-01
  4.0812E+00 -1.0017E-01
  4.0922E+00 -9.9015E-02
  4.1032E+00 -9.7887E-02
  4.1142E+00 -9.6781E-02
  4.1253E+00 -9.5696E-02
  4.1363E+00 -9.4632E-02
  4.1473E+00 -9.3588E-02
  4.1583E+00 -9.2563E-02
  4.1693E+00 -9.1557E-02
  4.1804E+00 -9.0569E-02
  4.1914E+00 -8.9598E-02
  4.2024E+00 -8.8643E-02
  4.2134E+00 -8.7705E-02
  4.2244E+00 -8.6782E-02
  4.2355E+00 -8.5873E-02
  4.2465E+00 -8.4979E-02
  4.2575E+00 -8.4098E-02
  4.2685E+00 -8.3229E-02
  4.2796E+00 -8.2372E-02
  4.2906E+00 -8.1527E-02
  4.3016E+00 -8.0692E-02
  4.3126E+00 -7.9867E-02
  4.3236E+00 -7.9052E-02
  4.3347E+00 -7.8245E-02
  4.3457E+00 -7.7446E-02
  4.3567E+00 -7.6654E-02
  4.3677E+00 -7.5869E-02
  4.3788E+00 -7.5090E-02
  4.3898E+00 -7.4316E-02
  4.4008E+00 -7.3547E-02
  4.4118E+00 -7.2781E-02
  4.4228E+00 -7.2019E-02
  4.4339E+00 -7.1260E-02
  4.4449E+00 -7.0502E-02
  4.4559E+00 -6.9746E-02
  4.4669E+00 -6.8990E-02
  4.4780E+00 -6.8234E-02
  4.4890E+00 -6.7478E-02
  4.5000E+00 -6.6720E-02
  4.5110E+00 -6.5960E-02
  4.5220E+00 -6.5199E-02
  4.5331E+00 -6.4436E-02
  4.5441E+00 -6.3674E-02
  4.5551E+00 -6.2911E-02
  4.5661E+00 -6.2148E-02
  4.5772E+00 -6.1387E-02
  4.5882E+00 -6.0628E-02
  4.5992E+00 -5.9870E-02
  4.6102E+00 -5.9115E-02
  4.6212E+00 -5.8364E-02
  4.6323E+00 -5.7616E-02
  4.6433E+00 -5.6872E-02
  4.6543E+00 -5.6134E-02
  4.6653E+00 -5.5400E-02
  4.6764E+00 -5.4673E-02
  4.6874E+00 -5.3951E-02
  4.6984E+00 -5.3237E-02
  4.7094E+00 -5.2530E-02
  4.7204E+00 -5.1831E-02
  4.7315E+00 -5.1141E-02
  4.7425E+00 -5.0459E-02
  4.7535E+00 -4.9787E-02
  4.7645E+00 -4.9125E-02
  4.7756E+00 -4.8473E-02
  4.7866E+00 -4.7830E-02
  4.7976E+00 -4.7196E-02
  4.8086E+00 -4.6572E-02
  4.8196E+00 -4.5957E-02
  4.8307E+00 -4.5350E-02
  4.8417E+00 -4.4752E-02
  4.8527E+00 -4.4163E-02
  4.8637E+00 -4.3582E-02
  4.8747E+00 -4.3009E-02
  4.8858E+00 -4.2444E-02
  4.8968E+00 -4.1888E-02
  4.9078E+00 -4.1338E-02
  4.9188E+00 -4.0797E-02
  4.9299E+00 -4.0262E-02
  4.9409E+00 -3.9735E-02
  4.9519E+00 -3.9215E-02
  4.9629E+00 -3.8702E-02
  4.9739E+00 -3.8195E-02
  4.9850E+00 -3.7695E-02
  4.9960E+00 -3.7201E-02
  5.0070E+00 -3.6713E-02
  5.0180E+00 -3.6232E-02
  5.0291E+00 -3.5756E-02
  5.0401E+00 -3.5287E-02
  5.0511E+00 -3.4824E-02
  5.0621E+00 -3.4366E-02
  5.0731E+00 -3.3915E-02
  5.0842E+00 -3.3469E-02
  5.0952E+00 -3.3029E-02
  5.1062E+00 -3.2595E-02
  5.1172E+00 -3.2167E-02
  5.1283E+00 -3.1745E-02
  5.1393E+00 -3.1328E-02
  5.1503E+00 -3.0917E-02
  5.1613E+00 -3.0512E-02
  5.1723E+00 -3.0112E-02
  5.1834E+00 -2.9718E-02
  5.1944E+00 -2.9330E-02
  5.2054E+00 -2.8947E-02
  5.2164E+00 -2.8569E-02
  5.2275E+00 -2.8197E-02
  5.2385E+00 -2.7831E-02
  5.2495E+00 -2.7469E-02
  5.2605E+00 -2.7113E-02
  5.2715E+00 -2.6763E-02
  5.2826E+00 -2.6417E-02
  5.2936E+00 -2.6077E-02
  5.3046E+00 -2.5742E-02
  5.3156E+00 -2.5412E-02
  5.3267E+00 -2.5087E-02
  5.3377E+00 -2.4767E-02
  5.3487E+00 -2.4451E-02
  5.3597E+00 -2.4140E-02
  5.3707E+00 -2.3834E-02
  5.3818E+00 -2.3533E-02
  5.3928E+00 -2.3236E-02
  5.4038E+00 -2.2943E-02
  5.4148E+00 -2.2655E-02
  5.4259E+00 -2.2372E-02
  5.4369E+00 -2.2092E-02
  5.4479E+00 -2.1817E-02
  5.4589E+00 -2.1546E-02
  5.4699E+00 -2.1278E-02
  5.4810E+00 -2.1015E-02
  5.4920E+00 -2.0756E-02
  5.5030E+00 -2.0501E-02
  5.5140E+00 -2.0249E-02
  5.5251E+00 -2.0001E-02
  5.5361E+00 -1.9757E-02
  5.5471E+00 -1.9516E-02
  5.5581E+00 -1.9279E-02
  5.5691E+00 -1.9046E-02
  5.5802E+00 -1.8816E-02
  5.5912E+00 -1.8589E-02
  5.6022E+00 -1.8365E-02
  5.6132E+00 -1.8145E-02
  5.6242E+00 -1.7928E-02
  5.6353E+00 -1.7714E-02
  5.6463E+00 -1.7503E-02
  5.6573E+00 -1.7295E-02
  5.6683E+00 -1.7090E-02
  5.6794E+00 -1.6888E-02
  5.6904E+00 -1.6689E-02
  5.7014E+00 -1.6493E-02
  5.7124E+00 -1.6299E-02
  5.7234E+00 -1.6108E-02
  5.7345E+00 -1.5919E-02
  5.7455E+00 -1.5733E-02
  5.7565E+00 -1.5550E-02
  5.7675E+00 -1.5369E-02
  5.7786E+00 -1.5190E-02
  5.7896E+00 -1.5014E-02
  5.8006E+00 -1.4839E-02
  5.8116E+00 -1.4667E-02
  5.8226E+00 -1.4497E-02
  5.8337E+00 -1.4329E-02
  5.8447E+00 -1.4163E-02
  5.8557E+00 -1.3999E-02
  5.8667E+00 -1.3837E-02
  5.8778E+00 -1.3677E-02
  5.8888E+00 -1.3518E-02
  5.8998E+00 -1.3361E-02
  5.9108E+00 -1.3206E-02
  5.9218E+00 -1.3052E-02
  5.9329E+00 -1.2900E-02
  5.9439E+00 -1.2749E-02
  5.9549E+00 -1.2599E-02
  5.9659E+00 -1.2451E-02
  5.9770E+00 -1.2304E-02
  5.9880E+00 -1.2158E-02
  5.9990E+00 -1.2013E-02
  6.0100E+00 -1.1869E-02
  6.0210E+00 -1.1727E-02
  6.0321E+00 -1.1585E-02
  6.0431E+00 -1.1444E-02
  6.0541E+00 -1.1305E-02
  6.0651E+00 -1.1166E-02
  6.0762E+00 -1.1029E-02
  6.0872E+00 -1.0892E-02
  6.0982E+00 -1.0757E-02
  6.1092E+00 -1.0622E-02
  6.1202E+00 -1.0489E-02
  6.1313E+00 -1.0356E-02
  6.1423E+00 -1.0225E-02
  6.1533E+00 -1.0094E-02
  6.1643E+00 -9.9648E-03
  6.1754E+00 -9.8363E-03
  6.1864E+00 -9.7087E-03
  6.1974E+00 -9.5822E-03
  6.2084E+00 -9.4566E-03
  6.2194E+00 -9.3320E-03
  6.2305E+00 -9.2084E-03
  6.2415E+00 -9.0858E-03
  6.2525E+00 -8.9641E-03
  6.2635E+00 -8.8433E-03
  6.2745E+00 -8.7236E-03
  6.2856E+00 -8.6048E-03
  6.2966E+00 -8.4869E-03
  6.3076E+00 -8.3700E-03
  6.3186E+00 -8.2540E-03
  6.3297E+00 -8.1390E-03
  6.3407E+00 -8.0249E-03
  6.3517E+00 -7.9117E-03
  6.3627E+00 -7.7995E-03
  6.3737E+00 -7.6881E-03
  6.3848E+00 -7.5778E-03
  6.3958E+00 -7.4683E-03
  6.4068E+00 -7.3597E-03
  6.4178E+00 -7.2521E-03
  6.4289E+00 -7.1453E-03
  6.4399E+00 -7.0395E-03
  6.4509E+00 -6.9346E-03
  6.4619E+00 -6.8305E-03
  6.4729E+00 -6.7274E-03
  6.4840E+00 -6.6251E-03
  6.4950E+00 -6.5237E-03
  6.5060E+00 -6.4232E-03
  6.5170E+00 -6.3236E-03
  6.5281E+00 -6.2249E-03
  6.5391E+00 -6.1270E-03
  6.5501E+00 -6.0300E-03
  6.5611E+00 -5.9339E-03
  6.5721E+00 -5.8386E-03
  6.5832E+00 -5.7442E-03
  6.5942E+00 -5.6507E-03
  6.6052E+00 -5.5580E-03
  6.6162E+00 -5.4661E-03
  6.6273E+00 -5.3751E-03
  6.6383E+00 -5.2849E-03
  6.6493E+00 -5.1956E-03
  6.6603E+00 -5.1071E-03
  6.6713E+00 -5.0194E-03
  6.6824E+00 -4.9325E-03
  6.6934E+00 -4.8465E-03
  6.7044E+00 -4.7613E-03
  6.7154E+00 -4.6769E-03
  6.7265E+00 -4.5933E-03
  6.7375E+00 -4.5105E-03
  6.7485E+00 -4.4285E-03
  6.7595E+00 -4.3474E-03
  6.7705E+00 -4.2670E-03
  6.7816E+00 -4.1874E-03
  6.7926E+00 -4.1086E-03
  6.8036E+00 -4.0306E-03
  6.8146E+00 -3.9534E-03
  6.8257E+00 -3.8769E-03
  6.8367E+00 -3.8013E-03
  6.8477E+00 -3.7264E-03
  6.8587E+00 -3.6523E-03
  6.8697E+00 -3.5789E-03
  6.8808E+00 -3.5063E-03
  6.8918E+00 -3.4345E-03
  6.9028E+00 -3.3634E-03
  6.9138E+00 -3.2930E-03
  6.9248E+00 -3.2234E-03
  6.9359E+00 -3.1546E-03
  6.9469E+00 -3.0865E-03
  6.9579E+00 -3.0191E-03
  6.9689E+00 -2.9525E-03
  6.9800E+00 -2.8866E-03
  6.9910E+00 -2.8214E-03
  7.0020E+00 -2.7569E-03
  7.0130E+00 -2.6932E-03
  7.0240E+00 -2.6302E-03
  7.0351E+00 -2.5679E-03
  7.0461E+00 -2.5063E-03
  7.0571E+00 -2.4454E-03
  7.0681E+00 -2.3852E-03
  7.0792E+00 -2.3257E-03
  7.0902E+00 -2.2669E-03
  7.1012E+00 -2.2088E-03
  7.1122E+00 -2.1513E-03
  7.1232E+00 -2.0946E-03
  7.1343E+00 -2.0385E-03
  7.1453E+00 -1.9832E-03
  7.1563E+00 -1.9284E-03
  7.1673E+00 -1.8744E-03
  7.1784E+00 -1.8210E-03
  7.1894E+00 -1.7683E-03
  7.2004E+00 -1.7162E-03
  7.2114E+00 -1.6648E-03
  7.2224E+00 -1.6141E-03
  7.2335E+00 -1.5640E-03
  7.2445E+00 -1.5145E-03
  7.2555E+00 -1.4657E-03
  7.2665E+00 -1.4175E-03
  7.2776E+00 -1.3700E-03
  7.2886E+00 -1.3231E-03
  7.2996E+00 -1.2768E-03
  7.3106E+00 -1.2311E-03
  7.3216E+00 -1.1861E-03
  7.3327E+00 -1.1416E-03
  7.3437E+00 -1.0978E-03
  7.3547E+00 -1.0546E-03
  7.3657E+00 -1.0120E-03
  7.3768E+00 -9.6998E-04
  7.3878E+00 -9.2858E-04
  7.3988E+00 -8.8777E-04
  7.4098E+00 -8.4755E-04
  7.4208E+00 -8.0791E-04
  7.4319E+00 -7.6887E-04
  7.4429E+00 -7.3040E-04
  7.4539E+00 -6.9251E-04
  7.4649E+00 -6.5519E-04
  7.4760E+00 -6.1844E-04
  7.4870E+00 -5.8226E-04
  7.4980E+00 -5.4664E-04
  7.5090E+00 -5.1158E-04
  7.5200E+00 -4.7707E-04
  7.5311E+00 -4.4312E-04
  7.5421E+00 -4.0972E-04
  7.5531E+00 -3.7686E-04
  7.5641E+00 -3.4454E-04
  7.5752E+00 -3.1276E-04
  7.5862E+00 -2.8151E-04
  7.5972E+00 -2.5079E-04
  7.6082E+00 -2.2061E-04
