  1.598  5.08362617
  1.6025  5.12986159
  1.607  5.17575556
  1.6115  5.22130728
  1.616  5.26651608
  1.6205  5.31138141
  1.625  5.35590282
  1.6295  5.40007999
  1.634  5.44391269
  1.6385  5.48740082
  1.643  5.53054435
  1.6475  5.57334335
  1.652  5.61579802
  1.6565  5.6579086
  1.661  5.69967544
  1.6655  5.74109898
  1.67  5.78217973
  1.6745  5.82291828
  1.679  5.8633153
  1.6835  5.90337152
  1.688  5.94308774
  1.6925  5.98246484
  1.697  6.02150376
  1.7015  6.06020549
  1.706  6.09857108
  1.7105  6.13660165
  1.715  6.17429837
  1.7195  6.21166245
  1.724  6.24869516
  1.7285  6.28539782
  1.733  6.32177179
  1.7375  6.35781848
  1.742  6.39353933
  1.7465  6.42893583
  1.751  6.46400951
  1.7555  6.49876192
  1.76  6.53319467
  1.7645  6.56730938
  1.769  6.60110771
  1.7735  6.63459136
  1.778  6.66776204
  1.7825  6.7006215
  1.787  6.7331715
  1.7915  6.76541386
  1.796  6.79735037
  1.8005  6.82898289
  1.805  6.86031326
  1.8095  6.89134338
  1.814  6.92207513
  1.8185  6.95251042
  1.823  6.98265119
  1.8275  7.01249937
  1.832  7.04205693
  1.8365  7.07132583
  1.841  7.10030804
  1.8455  7.12900556
  1.85  7.15742039
  1.8545  7.18555453
  1.859  7.21341
  1.8635  7.24098882
  1.868  7.26829301
  1.8725  7.29532463
  1.877  7.32208569
  1.8815  7.34857824
  1.886  7.37480433
  1.8905  7.400766
  1.895  7.42646531
  1.8995  7.4519043
  1.904  7.47708502
  1.9085  7.50200953
  1.913  7.52667987
  1.9175  7.5510981
  1.922  7.57526626
  1.9265  7.59918639
  1.931  7.62286054
  1.9355  7.64629075
  1.94  7.66947905
  1.9445  7.69242747
  1.949  7.71513805
  1.9535  7.7376128
  1.958  7.75985374
  1.9625  7.78186288
  1.967  7.80364222
  1.9715  7.82519377
  1.976  7.84651952
  1.9805  7.86762145
  1.985  7.88850153
  1.9895  7.90916175
  1.994  7.92960406
  1.9985  7.94983041
  2.003  7.96984276
  2.0075  7.98964303
  2.012  8.00923315
  2.0165  8.02861506
  2.021  8.04779064
  2.0255  8.06676181
  2.03  8.08553045
  2.0345  8.10409844
  2.039  8.12246766
  2.0435  8.14063997
  2.048  8.1586172
  2.0525  8.17640121
  2.057  8.19399382
  2.0615  8.21139684
  2.066  8.22861209
  2.0705  8.24564135
  2.075  8.26248642
  2.0795  8.27914907
  2.084  8.29563105
  2.0885  8.31193411
  2.093  8.32806
  2.0975  8.34401044
  2.102  8.35978715
  2.1065  8.37539183
  2.111  8.39082616
  2.1155  8.40609183
  2.12  8.42119051
  2.1245  8.43612386
  2.129  8.4508935
  2.1335  8.46550108
  2.138  8.47994822
  2.1425  8.49423652
  2.147  8.50836757
  2.1515  8.52234297
  2.156  8.53616427
  2.1605  8.54983304
  2.165  8.56335082
  2.1695  8.57671915
  2.174  8.58993955
  2.1785  8.60301353
  2.183  8.61594259
  2.1875  8.6287282
  2.192  8.64137185
  2.1965  8.65387499
  2.201  8.66623908
  2.2055  8.67846554
  2.21  8.6905558
  2.2145  8.70251129
  2.219  8.71433339
  2.2235  8.72602349
  2.228  8.73758297
  2.2325  8.7490132
  2.237  8.76031552
  2.2415  8.77149129
  2.246  8.78254182
  2.2505  8.79346843
  2.255  8.80427244
  2.2595  8.81495513
  2.264  8.82551778
  2.2685  8.83596167
  2.273  8.84628806
  2.2775  8.85649818
  2.282  8.86659329
  2.2865  8.8765746
  2.291  8.88644333
  2.2955  8.89620067
  2.3  8.90584783
  2.3045  8.91538598
  2.309  8.92481629
  2.3135  8.93413992
  2.318  8.94335801
  2.3225  8.9524717
  2.327  8.96148212
  2.3315  8.97039038
  2.336  8.97919759
  2.3405  8.98790483
  2.345  8.9965132
  2.3495  9.00502376
  2.354  9.01343757
  2.3585  9.0217557
  2.363  9.02997917
  2.3675  9.03810902
  2.372  9.04614627
  2.3765  9.05409194
  2.381  9.06194702
  2.3855  9.06971251
  2.39  9.07738938
  2.3945  9.08497861
  2.399  9.09248115
  2.4035  9.09989798
  2.408  9.10723001
  2.4125  9.11447819
  2.417  9.12164345
  2.4215  9.12872669
  2.426  9.13572883
  2.4305  9.14265075
  2.435  9.14949335
  2.4395  9.1562575
  2.444  9.16294407
  2.4485  9.16955393
  2.453  9.17608792
  2.4575  9.18254688
  2.462  9.18893166
  2.4665  9.19524307
  2.471  9.20148193
  2.4755  9.20764906
  2.48  9.21374524
  2.4845  9.21977128
  2.489  9.22572795
  2.4935  9.23161603
  2.498  9.23743629
  2.5025  9.24318949
  2.507  9.24887637
  2.5115  9.25449769
  2.516  9.26005417
  2.5205  9.26554654
  2.525  9.27097553
  2.5295  9.27634185
  2.534  9.2816462
  2.5385  9.28688927
  2.543  9.29207177
  2.5475  9.29719436
  2.552  9.30225774
  2.5565  9.30726255
  2.561  9.31220948
  2.5655  9.31709916
  2.57  9.32193225
  2.5745  9.32670938
  2.579  9.33143119
  2.5835  9.33609831
  2.588  9.34071136
  2.5925  9.34527094
  2.597  9.34977766
  2.6015  9.35423213
  2.606  9.35863494
  2.6105  9.36298667
  2.615  9.36728791
  2.6195  9.37153922
  2.624  9.37574118
  2.6285  9.37989435
  2.633  9.38399928
  2.6375  9.38805652
  2.642  9.39206662
  2.6465  9.39603012
  2.651  9.39994754
  2.6555  9.40381941
  2.66  9.40764625
  2.6645  9.41142858
  2.669  9.4151669
  2.6735  9.41886172
  2.678  9.42251353
  2.6825  9.42612284
  2.687  9.42969011
  2.6915  9.43321584
  2.696  9.4367005
  2.7005  9.44014457
  2.705  9.4435485
  2.7095  9.44691276
  2.714  9.4502378
  2.7185  9.45352408
  2.723  9.45677203
  2.7275  9.4599821
  2.732  9.46315472
  2.7365  9.46629033
  2.741  9.46938935
  2.7455  9.4724522
  2.75  9.4754793
  2.7545  9.47847105
  2.759  9.48142788
  2.7635  9.48435016
  2.768  9.48723832
  2.7725  9.49009273
  2.777  9.4929138
  2.7815  9.49570189
  2.786  9.4984574
  2.7905  9.5011807
  2.795  9.50387216
  2.7995  9.50653215
  2.804  9.50916104
  2.8085  9.51175917
  2.813  9.51432691
  2.8175  9.51686462
  2.822  9.51937262
  2.8265  9.52185128
  2.831  9.52430093
  2.8355  9.5267219
  2.84  9.52911453
  2.8445  9.53147915
  2.849  9.53381607
  2.8535  9.53612563
  2.858  9.53840814
  2.8625  9.5406639
  2.867  9.54289324
  2.8715  9.54509646
  2.876  9.54727386
  2.8805  9.54942574
  2.885  9.5515524
  2.8895  9.55365413
  2.894  9.55573121
  2.8985  9.55778395
  2.903  9.55981261
  2.9075  9.56181748
  2.912  9.56379883
  2.9165  9.56575695
  2.921  9.56769209
  2.9255  9.56960452
  2.93  9.57149452
  2.9345  9.57336234
  2.939  9.57520824
  2.9435  9.57703247
  2.948  9.57883529
  2.9525  9.58061694
  2.957  9.58237768
  2.9615  9.58411774
  2.966  9.58583737
  2.9705  9.58753681
  2.975  9.58921628
  2.9795  9.59087603
  2.984  9.59251628
  2.9885  9.59413726
  2.993  9.5957392
  2.9975  9.59732231
  3.002  9.59888682
  3.0065  9.60043294
  3.011  9.6019609
  3.0155  9.60347089
  3.02  9.60496314
  3.0245  9.60643784
  3.029  9.6078952
  3.0335  9.60933543
